clazz,method,methodDesc,indexes,mutator,test,default,single-group,single-group_errors-at-the-end,by-proportions,double
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsInputStreamTest.testRead_wholeArray_arraySmaller(com.google.common.jimfs.JimfsInputStreamTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsInputStreamTest.testRead_partialArray(com.google.common.jimfs.JimfsInputStreamTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsInputStreamTest.testRead_partialArray_sliceSmaller(com.google.common.jimfs.JimfsInputStreamTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.DirectoryTest.testSnapshot(com.google.common.jimfs.DirectoryTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testTruncate(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.DirectoryTest.testSnapshot_sortsUsingStringAndNotCanonicalValueOfNames(com.google.common.jimfs.DirectoryTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsInputStreamTest.testAvailable(com.google.common.jimfs.JimfsInputStreamTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testTransferFrom(com.google.common.jimfs.JimfsFileChannelTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsInputStreamTest.testSkip(com.google.common.jimfs.JimfsInputStreamTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testTransferTo(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testClose(com.google.common.jimfs.JimfsFileChannelTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testWrite(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testRead(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsAsynchronousFileChannelTest.testAsyncClose_write(com.google.common.jimfs.JimfsAsynchronousFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_nonExistentRoot(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_root(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testAppend(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testInterruptedThreads(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_symlinkLoop(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsAsynchronousFileChannelTest.testAsyncClose_read(com.google.common.jimfs.JimfsAsynchronousFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_notExists(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_symlinkLoop(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_parentExists(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_parentExists(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_nonDirectoryIntermediateFile(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_nonDirectoryIntermediateFile(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_notExists(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_emptyPath(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_finalSymlink_nofollowLinks(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_finalSymlink_nofollowLinks(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_finalSymlink(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_withDotsInPath(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_withDotDotsInPath(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_intermediateSymlink_parentExists(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_withDotsInPath(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_withDotDotsInPath(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_withDotDotsInPath_afterSymlink(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_intermediateSymlink_parentExists(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_intermediateSymlink(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_withDotDotsInPath_afterSymlink(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_finalSymlink(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.FileTreeTest.testLookup_absolute_intermediateSymlink(com.google.common.jimfs.FileTreeTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testFileTimeUpdates(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsAsynchronousFileChannelTest.testAsyncChannel(com.google.common.jimfs.JimfsAsynchronousFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testNullPointerExceptions(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testAsynchronousClose(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileChannelTest.testCloseByInterrupt(com.google.common.jimfs.JimfsFileChannelTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWriteLines_succeeds(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsFileSystemCloseTest.testOpenStreamsClosed(com.google.common.jimfs.JimfsFileSystemCloseTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWriteFile_succeeds(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testSize_forFileAfterWrite_isNumberOfBytesWritten(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_fileToOutputStream(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testOpenFile_withReadAndTruncateExisting_doesNotTruncateFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testFileStore(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testRead_forFileAfterWriteLines_isLinesWritten(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testStreams(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testRead_forFileAfterWrite_isBytesWritten(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testOutputStream_withTruncateExistingAndNotWrite_truncatesFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWriteLines_withStandardOptions(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.UrlTest.readFromUrl(com.google.common.jimfs.UrlTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWriteFile_withStandardOptions(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.UrlTest.headers(com.google.common.jimfs.UrlTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_toDifferentFileSystem(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_inputStreamToFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testRegularFileAccessAndModifiedTimeUpdates(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),True,True,True,True,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDelete_file_whenOpenReferencesRemain(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testMove_movesSymbolicLinkNotTarget(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
com.google.common.jimfs.RegularFile,blockIndex,(J)I,[8],org.pitest.mutationtest.engine.gregor.mutators.MathMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testChannels(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),False,False,False,False,
