delight.nashornsandbox.NashornSandboxes,67,2260,0,2
delight.nashornsandbox.exceptions.ScriptAbuseException,167,5502,0,4
delight.nashornsandbox.internal.EvaluateCompiledOperation,193,2568,0,5
delight.nashornsandbox.internal.EvaluateOperation,322,53397,0,5
delight.nashornsandbox.internal.InterruptTest,27,14165,0,1
delight.nashornsandbox.internal.InvokeOperation,7,1330,0,1
delight.nashornsandbox.internal.JsEvaluator,907,196842,3,13
delight.nashornsandbox.internal.JsSanitizer,1934,277464,0,27
delight.nashornsandbox.internal.JsSanitizer$1,77,23825,0,3
delight.nashornsandbox.internal.LinkedHashMapSecuredJsCache,120,3738,0,2
delight.nashornsandbox.internal.NashornDetection,795,78312,0,11
delight.nashornsandbox.internal.NashornDetection$StandaloneNashornClassFilterCreator,4,87,0,1
delight.nashornsandbox.internal.NashornSandboxImpl,4741,942304,20,88
delight.nashornsandbox.internal.NashornSandboxImpl$1,9,3275,1,1
delight.nashornsandbox.internal.RemoveComments,946,31,0,17
delight.nashornsandbox.internal.SandboxClassFilter,170,43004,1,6
delight.nashornsandbox.internal.StandaloneNashornClassFilter,102,33357,1,2
delight.nashornsandbox.internal.ThreadMonitor,3693,939592,22,77
