com.google.common.jimfs.AbstractAttributeView,3,96,0,1
com.google.common.jimfs.AbstractWatchService,139,10090,0,16
com.google.common.jimfs.AbstractWatchService$Event,86,2228,0,11
com.google.common.jimfs.AbstractWatchService$Key,245,31188,0,21
com.google.common.jimfs.AclAttributeProvider,116,242,0,14
com.google.common.jimfs.AclAttributeProvider$View,24,77,0,5
com.google.common.jimfs.AttributeProvider,99,424,0,10
com.google.common.jimfs.AttributeService,1763,4954,0,74
com.google.common.jimfs.AttributeService$SimpleFileAttribute,18,322,0,2
com.google.common.jimfs.BasicAttributeProvider,310,1911,0,22
com.google.common.jimfs.BasicAttributeProvider$Attributes,149,471,0,11
com.google.common.jimfs.BasicAttributeProvider$View,54,183,0,8
com.google.common.jimfs.Configuration,84,221,0,10
com.google.common.jimfs.Configuration$Builder,531,363,0,38
com.google.common.jimfs.Directory,1238,24447,2,57
com.google.common.jimfs.Directory$1,62,12403,0,7
com.google.common.jimfs.DirectoryEntry,303,5988,1,21
com.google.common.jimfs.DosAttributeProvider,145,282,0,15
com.google.common.jimfs.DosAttributeProvider$Attributes,45,94,0,8
com.google.common.jimfs.DosAttributeProvider$View,35,82,0,7
com.google.common.jimfs.DowngradedDirectoryStream,3,93,0,1
com.google.common.jimfs.DowngradedSeekableByteChannel,3,93,0,1
com.google.common.jimfs.File,556,13992,2,33
com.google.common.jimfs.FileFactory,116,1164,0,9
com.google.common.jimfs.FileFactory$DirectorySupplier,3,245,0,1
com.google.common.jimfs.FileFactory$RegularFileSupplier,3,207,0,1
com.google.common.jimfs.FileFactory$SymbolicLinkSupplier,3,109,0,1
com.google.common.jimfs.FileSystemState,175,11670,3,17
com.google.common.jimfs.FileSystemView,2185,45088,10,137
com.google.common.jimfs.FileSystemView$1,3,78,0,1
com.google.common.jimfs.FileTree,946,3430,0,39
com.google.common.jimfs.GlobToRegex,303,393,0,26
com.google.common.jimfs.GlobToRegex$1,59,167,0,8
com.google.common.jimfs.GlobToRegex$2,9,92,0,2
com.google.common.jimfs.GlobToRegex$3,47,186,0,7
com.google.common.jimfs.GlobToRegex$4,59,163,0,8
com.google.common.jimfs.GlobToRegex$5,24,135,0,4
com.google.common.jimfs.GlobToRegex$6,56,147,0,9
com.google.common.jimfs.Handler,41,108,0,7
com.google.common.jimfs.HeapDisk,693,5491,1,36
com.google.common.jimfs.InternalCharMatcher,35,204,0,5
com.google.common.jimfs.Jimfs,63,920,0,7
com.google.common.jimfs.JimfsAsynchronousFileChannel,278,9461,5,37
com.google.common.jimfs.JimfsAsynchronousFileChannel$CompletionHandlerCallback,12,0,4,4
com.google.common.jimfs.JimfsFileChannel,2042,44902,16,162
com.google.common.jimfs.JimfsFileStore,755,3852,0,41
com.google.common.jimfs.JimfsFileSystem,509,1615,0,29
com.google.common.jimfs.JimfsFileSystemProvider,671,1706,0,35
com.google.common.jimfs.JimfsFileSystems,232,3128,0,13
com.google.common.jimfs.JimfsInputStream,377,3803,3,40
com.google.common.jimfs.JimfsOutputStream,301,687,0,22
com.google.common.jimfs.JimfsPath,3028,34397,0,120
com.google.common.jimfs.JimfsPath$1,10,2379,0,2
com.google.common.jimfs.JimfsSecureDirectoryStream,251,329,0,23
com.google.common.jimfs.JimfsSecureDirectoryStream$1,3,89,0,1
com.google.common.jimfs.JimfsSecureDirectoryStream$2,9,79,0,2
com.google.common.jimfs.JimfsSecureDirectoryStream$DirectoryIterator,50,303,0,6
com.google.common.jimfs.Name,138,4633,1,12
com.google.common.jimfs.Name$1,3,568,0,1
com.google.common.jimfs.Name$2,3,707,0,1
com.google.common.jimfs.Options,417,3412,0,25
com.google.common.jimfs.OwnerAttributeProvider,136,1226,0,12
com.google.common.jimfs.OwnerAttributeProvider$View,15,117,0,3
com.google.common.jimfs.PathMatchers,44,216,0,6
com.google.common.jimfs.PathMatchers$RegexPathMatcher,17,149,0,3
com.google.common.jimfs.PathNormalization,39,455,0,4
com.google.common.jimfs.PathNormalization$2,3,95,0,1
com.google.common.jimfs.PathNormalization$3,3,92,0,1
com.google.common.jimfs.PathNormalization$4,3,100,0,1
com.google.common.jimfs.PathNormalization$5,3,165,0,1
com.google.common.jimfs.PathService,1220,6178,0,49
com.google.common.jimfs.PathService$1,12,856,0,2
com.google.common.jimfs.PathType,222,579,0,18
com.google.common.jimfs.PathType$ParseResult,52,425,0,7
com.google.common.jimfs.PathURLConnection,83,197,0,11
com.google.common.jimfs.PollingWatchService,202,11481,0,20
com.google.common.jimfs.PollingWatchService$1,12,4414,0,2
com.google.common.jimfs.PollingWatchService$Snapshot,80,11149,0,11
com.google.common.jimfs.PosixAttributeProvider,299,1103,0,21
com.google.common.jimfs.PosixAttributeProvider$Attributes,14,74,0,3
com.google.common.jimfs.PosixAttributeProvider$View,30,83,0,6
com.google.common.jimfs.RegularFile,2928,41582,10,160
com.google.common.jimfs.StandardAttributeProviders,36,845,0,4
com.google.common.jimfs.SymbolicLink,17,177,0,3
com.google.common.jimfs.SystemFileTimeSource,4,4517,0,1
com.google.common.jimfs.SystemJimfsFileSystemProvider,298,3279,0,19
com.google.common.jimfs.UnixAttributeProvider,189,502,0,19
com.google.common.jimfs.UnixPathType,152,718,0,13
com.google.common.jimfs.UserDefinedAttributeProvider,87,182,0,12
com.google.common.jimfs.UserDefinedAttributeProvider$View,49,91,0,9
