org.apache.commons.codec.Resources,29,5,0,1
org.apache.commons.codec.binary.Base16,2476,9256,2,61
org.apache.commons.codec.binary.Base32,8652,20894,4,228
org.apache.commons.codec.binary.Base32$Builder,41,6,0,1
org.apache.commons.codec.binary.Base64,5835,336001,4,180
org.apache.commons.codec.binary.BaseNCodec,3139,330440,8,91
org.apache.commons.codec.binary.BaseNCodec$AbstractBuilder,439,130,0,14
org.apache.commons.codec.binary.BaseNCodecInputStream,1217,20509,12,46
org.apache.commons.codec.binary.BaseNCodecOutputStream,1376,954,0,32
org.apache.commons.codec.binary.BinaryCodec,2819,1216,0,78
org.apache.commons.codec.binary.CharSequenceUtils,390,37,0,14
org.apache.commons.codec.binary.Hex,2360,29312,0,65
org.apache.commons.codec.binary.StringUtils,2161,2585,0,37
org.apache.commons.codec.digest.B64,620,4922,1,16
org.apache.commons.codec.digest.Blake3,3414,16321,0,87
org.apache.commons.codec.digest.Blake3$ChunkState,591,11570,2,18
org.apache.commons.codec.digest.Blake3$EngineState,706,13888,3,21
org.apache.commons.codec.digest.Blake3$Output,464,7113,1,12
org.apache.commons.codec.digest.Crypt,431,179,0,12
org.apache.commons.codec.digest.DigestUtils,5074,21918,0,129
org.apache.commons.codec.digest.HmacAlgorithms,55,1142,0,2
org.apache.commons.codec.digest.HmacUtils,3186,3647,0,60
org.apache.commons.codec.digest.Md5Crypt,2096,11314,3,63
org.apache.commons.codec.digest.MessageDigestAlgorithms,23,18,0,1
org.apache.commons.codec.digest.MurmurHash2,5192,556,0,130
org.apache.commons.codec.digest.MurmurHash3,10807,26177,0,297
org.apache.commons.codec.digest.MurmurHash3$IncrementalHash32,408,10,0,10
org.apache.commons.codec.digest.MurmurHash3$IncrementalHash32x86,2187,26227,0,52
org.apache.commons.codec.digest.PureJavaCrc32,7098,119,0,104
org.apache.commons.codec.digest.PureJavaCrc32C,3412,310,0,46
org.apache.commons.codec.digest.Sha2Crypt,3656,21746,5,110
org.apache.commons.codec.digest.UnixCrypt,12092,6185,0,205
org.apache.commons.codec.digest.XXHash32,2712,38722,0,90
org.apache.commons.codec.language.AbstractCaverphone,92,13,0,4
org.apache.commons.codec.language.Caverphone1,140,59,0,4
org.apache.commons.codec.language.Caverphone2,139,59,0,3
org.apache.commons.codec.language.ColognePhonetic,2201,645,0,57
org.apache.commons.codec.language.ColognePhonetic$CologneBuffer,122,83,0,4
org.apache.commons.codec.language.ColognePhonetic$CologneInputBuffer,225,223,0,5
org.apache.commons.codec.language.ColognePhonetic$CologneOutputBuffer,159,94,0,6
org.apache.commons.codec.language.DaitchMokotoffSoundex,1457,3554,1,41
org.apache.commons.codec.language.DaitchMokotoffSoundex$Branch,420,3294,1,18
org.apache.commons.codec.language.DaitchMokotoffSoundex$Rule,414,3334,1,17
org.apache.commons.codec.language.DoubleMetaphone,27500,34074,7,548
org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult,1084,1089,0,25
org.apache.commons.codec.language.MatchRatingApproachEncoder,3704,6913,0,88
org.apache.commons.codec.language.Metaphone,5265,1970,0,128
org.apache.commons.codec.language.Nysiis,2471,1285,0,71
org.apache.commons.codec.language.RefinedSoundex,582,112,0,20
org.apache.commons.codec.language.Soundex,1203,1336,0,32
org.apache.commons.codec.language.SoundexUtils,847,590,0,20
org.apache.commons.codec.language.bm.BeiderMorseEncoder,281,1068,0,9
org.apache.commons.codec.language.bm.Lang,436,3889,0,15
org.apache.commons.codec.language.bm.Lang$LangRule,81,2432,0,2
org.apache.commons.codec.language.bm.Languages,198,1223,0,7
org.apache.commons.codec.language.bm.Languages$1,31,995,0,1
org.apache.commons.codec.language.bm.Languages$2,184,82,0,6
org.apache.commons.codec.language.bm.Languages$LanguageSet,105,2018,0,2
org.apache.commons.codec.language.bm.Languages$SomeLanguages,694,8823,0,18
org.apache.commons.codec.language.bm.NameType,51,5,0,1
org.apache.commons.codec.language.bm.PhoneticEngine,1400,13576,0,33
org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder,372,13499,0,11
org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication,287,9064,1,11
org.apache.commons.codec.language.bm.Rule,3389,45997,1,94
org.apache.commons.codec.language.bm.Rule$2,45,2427,0,2
org.apache.commons.codec.language.bm.Rule$Phoneme,580,10140,0,17
org.apache.commons.codec.language.bm.Rule$PhonemeList,64,2080,0,2
org.apache.commons.codec.language.bm.RuleType,32,2,0,1
org.apache.commons.codec.net.BCodec,626,59,0,17
org.apache.commons.codec.net.PercentCodec,2606,491,0,69
org.apache.commons.codec.net.QCodec,879,89,0,27
org.apache.commons.codec.net.QuotedPrintableCodec,3659,1275,0,99
org.apache.commons.codec.net.RFC1522Codec,578,214,0,18
org.apache.commons.codec.net.URLCodec,1616,311,0,51
org.apache.commons.codec.net.Utils,134,183,0,4
