delight.nashornsandbox.NashornSandboxes,33,275,0,1
delight.nashornsandbox.exceptions.ScriptAbuseException,83,7707,0,4
delight.nashornsandbox.internal.EvaluateCompiledOperation,362,2361,0,5
delight.nashornsandbox.internal.EvaluateOperation,363,45539,0,5
delight.nashornsandbox.internal.InterruptTest,99,9098,0,1
delight.nashornsandbox.internal.InvokeOperation,56,681,0,1
delight.nashornsandbox.internal.JsEvaluator,1264,150892,1,13
delight.nashornsandbox.internal.JsSanitizer,2146,264158,0,27
delight.nashornsandbox.internal.JsSanitizer$1,165,19869,0,3
delight.nashornsandbox.internal.LinkedHashMapSecuredJsCache,206,3532,0,2
delight.nashornsandbox.internal.NashornDetection,839,72059,0,11
delight.nashornsandbox.internal.NashornDetection$StandaloneNashornClassFilterCreator,104,14,0,1
delight.nashornsandbox.internal.NashornSandboxImpl,4838,826918,14,88
delight.nashornsandbox.internal.NashornSandboxImpl$1,71,3003,0,1
delight.nashornsandbox.internal.RemoveComments,1813,0,0,17
delight.nashornsandbox.internal.SandboxClassFilter,399,17075,1,6
delight.nashornsandbox.internal.StandaloneNashornClassFilter,117,11002,1,2
delight.nashornsandbox.internal.ThreadMonitor,3607,912074,20,77
