delight.nashornsandbox.NashornSandboxes,40,336,0,1
delight.nashornsandbox.exceptions.ScriptAbuseException,171,12987,0,4
delight.nashornsandbox.internal.EvaluateCompiledOperation,231,2270,0,5
delight.nashornsandbox.internal.EvaluateOperation,248,49606,0,5
delight.nashornsandbox.internal.InterruptTest,96,8623,0,1
delight.nashornsandbox.internal.InvokeOperation,105,616,0,1
delight.nashornsandbox.internal.JsEvaluator,870,177448,1,13
delight.nashornsandbox.internal.JsSanitizer,2017,261020,0,27
delight.nashornsandbox.internal.JsSanitizer$1,166,25328,0,3
delight.nashornsandbox.internal.LinkedHashMapSecuredJsCache,239,3628,0,2
delight.nashornsandbox.internal.NashornDetection,762,70754,0,11
delight.nashornsandbox.internal.NashornDetection$StandaloneNashornClassFilterCreator,119,26,0,1
delight.nashornsandbox.internal.NashornSandboxImpl,4887,824597,13,88
delight.nashornsandbox.internal.NashornSandboxImpl$1,70,3588,0,1
delight.nashornsandbox.internal.RemoveComments,1477,0,0,17
delight.nashornsandbox.internal.SandboxClassFilter,153,17072,1,6
delight.nashornsandbox.internal.StandaloneNashornClassFilter,145,10681,1,2
delight.nashornsandbox.internal.ThreadMonitor,3798,984744,19,77
