org.zalando.riptide.AsyncPlugin,54,1709,0,1
org.zalando.riptide.Attribute,37,4,0,1
org.zalando.riptide.Binding,297,2957,0,3
org.zalando.riptide.Bindings,390,548,0,7
org.zalando.riptide.BlockingIO,162,5997,0,3
org.zalando.riptide.CharsetExtractor,50,10,0,1
org.zalando.riptide.CompletableFutures,175,3153,2,4
org.zalando.riptide.CompositePlugin,586,15885,0,8
org.zalando.riptide.ContentTypeNavigator,453,147,0,8
org.zalando.riptide.DefaultHttp,2103,3408,0,28
org.zalando.riptide.DefaultHttpBuilder,1946,36603,0,25
org.zalando.riptide.DefaultMessageReader,634,194,0,11
org.zalando.riptide.DefaultMessageWriter,577,1641,0,9
org.zalando.riptide.DefaultRequestArguments,1964,26701,0,31
org.zalando.riptide.DefaultRoutingTree,917,3697,0,11
org.zalando.riptide.DispatchPlugin,304,11724,0,4
org.zalando.riptide.DispatchStage,233,2645,0,3
org.zalando.riptide.EqualityNavigator,178,737,0,3
org.zalando.riptide.ForwardingClientHttpResponse,337,7,0,6
org.zalando.riptide.GuardedRequestExecution,116,1859,0,2
org.zalando.riptide.Http,62,1380,0,1
org.zalando.riptide.HttpResponseException,476,76,0,9
org.zalando.riptide.IO,69,1475,0,1
org.zalando.riptide.Navigators,304,1724,0,5
org.zalando.riptide.NoWildcardException,91,41,0,1
org.zalando.riptide.NoopRoute,97,2,0,1
org.zalando.riptide.OriginalStackTracePlugin,338,11857,0,5
org.zalando.riptide.PartialBinding,545,1066,0,6
org.zalando.riptide.PassRoute,329,9050,0,3
org.zalando.riptide.Plugin,334,11811,0,6
org.zalando.riptide.ReasonPhraseNavigator,51,55,0,1
org.zalando.riptide.RequestArguments,80,1697,0,1
org.zalando.riptide.Requester,1446,3980,0,21
org.zalando.riptide.Requester$ResponseDispatcher,54,2632,0,1
org.zalando.riptide.Route,654,593,0,9
org.zalando.riptide.RoutingTree,1743,1949,0,15
org.zalando.riptide.SerializationPlugin,121,9090,0,3
org.zalando.riptide.SerializationPlugin$SerializingEntity,98,1772,0,3
org.zalando.riptide.SeriesNavigator,55,74,0,1
org.zalando.riptide.StatusCodeNavigator,74,5,0,1
org.zalando.riptide.StatusNavigator,76,94,0,1
org.zalando.riptide.Types,217,22,0,4
org.zalando.riptide.UrlResolution$1,53,843,0,1
org.zalando.riptide.UrlResolution$2,45,1141,0,2
