delight.nashornsandbox.NashornSandboxes,3,1569,0,1
delight.nashornsandbox.exceptions.ScriptAbuseException,82,8474,0,4
delight.nashornsandbox.internal.EvaluateCompiledOperation,137,5781,0,5
delight.nashornsandbox.internal.EvaluateOperation,413,59062,0,5
delight.nashornsandbox.internal.InterruptTest,12,0,1,1
delight.nashornsandbox.internal.InvokeOperation,4,2479,0,1
delight.nashornsandbox.internal.JsEvaluator,955,165600,2,13
delight.nashornsandbox.internal.JsSanitizer,1812,305212,0,27
delight.nashornsandbox.internal.JsSanitizer$1,79,24546,0,3
delight.nashornsandbox.internal.LinkedHashMapSecuredJsCache,35,7626,0,2
delight.nashornsandbox.internal.NashornDetection,628,82190,0,11
delight.nashornsandbox.internal.NashornDetection$StandaloneNashornClassFilterCreator,11,1020,0,1
delight.nashornsandbox.internal.NashornSandboxImpl,5704,944400,16,88
delight.nashornsandbox.internal.NashornSandboxImpl$1,6,6219,0,1
delight.nashornsandbox.internal.RemoveComments,109,28,0,17
delight.nashornsandbox.internal.SandboxClassFilter,189,19557,1,6
delight.nashornsandbox.internal.StandaloneNashornClassFilter,38,15773,1,2
delight.nashornsandbox.internal.ThreadMonitor,3962,957866,20,77
