org.zalando.riptide.AsyncPlugin,94,6908,0,3
org.zalando.riptide.Attribute,5,22,0,1
org.zalando.riptide.Binding,109,2223,0,3
org.zalando.riptide.Bindings,209,1229,0,7
org.zalando.riptide.BlockingIO,102,5733,0,3
org.zalando.riptide.CharsetExtractor,8,44,0,1
org.zalando.riptide.CompletableFutures,75,6394,2,4
org.zalando.riptide.CompositePlugin,348,17314,0,8
org.zalando.riptide.ContentTypeNavigator,154,437,0,8
org.zalando.riptide.DefaultHttp,1078,4534,0,28
org.zalando.riptide.DefaultHttpBuilder,1144,44874,0,25
org.zalando.riptide.DefaultMessageReader,225,515,0,11
org.zalando.riptide.DefaultMessageWriter,267,2274,0,9
org.zalando.riptide.DefaultRequestArguments,1420,25074,0,31
org.zalando.riptide.DefaultRoutingTree,370,2527,0,11
org.zalando.riptide.DispatchPlugin,136,8111,0,4
org.zalando.riptide.DispatchStage,104,2344,0,3
org.zalando.riptide.EqualityNavigator,86,1577,0,3
org.zalando.riptide.ForwardingClientHttpResponse,70,48,0,6
org.zalando.riptide.GuardedRequestExecution,55,2932,0,2
org.zalando.riptide.Http,17,2218,0,1
org.zalando.riptide.HttpResponseException,167,227,0,9
org.zalando.riptide.IO,15,2299,0,1
org.zalando.riptide.Navigators,137,1065,0,5
org.zalando.riptide.NoWildcardException,8,71,0,1
org.zalando.riptide.OriginalStackTracePlugin,177,7221,0,5
org.zalando.riptide.PartialBinding,181,1496,0,6
org.zalando.riptide.PassRoute,93,4741,0,3
org.zalando.riptide.Plugin,232,10977,0,6
org.zalando.riptide.ReasonPhraseNavigator,7,328,0,1
org.zalando.riptide.RequestArguments,18,2256,0,1
org.zalando.riptide.Requester,786,4517,0,21
org.zalando.riptide.Requester$ResponseDispatcher,14,2435,0,1
org.zalando.riptide.Route,370,1208,0,9
org.zalando.riptide.RoutingTree,484,1291,0,15
org.zalando.riptide.SerializationPlugin,104,6983,0,3
org.zalando.riptide.SerializationPlugin$SerializingEntity,79,2268,0,3
org.zalando.riptide.SeriesNavigator,12,261,0,1
org.zalando.riptide.StatusCodeNavigator,6,157,0,1
org.zalando.riptide.StatusNavigator,11,264,0,1
org.zalando.riptide.Types,56,90,0,4
org.zalando.riptide.UrlResolution$1,14,721,0,1
org.zalando.riptide.UrlResolution$2,36,1219,0,2
