clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
org.assertj.assertions.generator.description.DataDescription,getValueType,()Lcom/google/common/reflect/TypeToken;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,948,680,1025,679,818,953,679,863,927,733,821,767
org.assertj.assertions.generator.description.DataDescription,hasNegativePredicate,()Z,15,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,81,50,84,51,64,73,49,64,77,52,67,60
org.assertj.assertions.generator.description.DataDescription,hasNegativePredicate,()Z,7,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,86,50,91,50,72,88,48,60,74,51,70,62
org.assertj.assertions.generator.description.DataDescription,isArrayType,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,1838,1354,2033,1331,1636,1675,1322,1772,2039,1407,1611,1563
org.assertj.assertions.generator.description.DataDescription,isArrayType,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,612,410,617,405,524,644,408,592,685,429,526,520
org.assertj.assertions.generator.description.DataDescription,isCharType,()Z,12,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,1930,1458,2095,1466,1703,2057,1446,1920,2004,1569,1829,1632
org.assertj.assertions.generator.description.DataDescription,isCharType,()Z,12,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1315,993,1445,982,1135,1475,969,1296,1382,1041,1276,1112
org.assertj.assertions.generator.description.DataDescription,isIterableType,()Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,1834,1328,1976,1323,1578,1940,1326,1769,1776,1374,1677,1520
org.assertj.assertions.generator.description.DataDescription,isIterableType,()Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,635,406,570,403,507,654,405,575,546,418,520,478
org.assertj.assertions.generator.description.DataDescription,isPrimitiveType,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,1754,1321,1852,1311,1609,1739,1312,1782,1791,1432,1648,1625
org.assertj.assertions.generator.description.DataDescription,isPrimitiveType,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1283,918,1352,910,1175,1351,913,1416,1274,969,1149,1154
org.assertj.assertions.generator.description.DataDescription,isPrimitiveWrapperType,()Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,1326,976,1367,976,1196,1420,972,1307,1358,1022,1161,1178
org.assertj.assertions.generator.description.DataDescription,isPrimitiveWrapperType,()Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,832,622,912,622,862,938,616,823,893,687,747,712
org.assertj.assertions.generator.description.DataDescription,isPublic,()Z,14,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1402,1037,1478,1023,1317,1437,1022,1463,1427,1110,1230,1182
org.assertj.assertions.generator.description.DataDescription,isPublic,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1154,848,1278,849,1092,1214,851,1193,1082,900,974,951
org.assertj.assertions.generator.description.DataDescription,isRealNumberType,()Z,12,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1964,1411,1920,1392,1811,1944,1383,2016,1893,1449,1540,1596
org.assertj.assertions.generator.description.DataDescription,isRealNumberType,()Z,16,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1797,1330,1752,1308,1601,1980,1325,1926,1745,1404,1511,1529
org.assertj.assertions.generator.description.DataDescription,isRealNumberType,()Z,26,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1820,1338,1736,1313,1583,1997,1318,1930,1850,1372,1637,1525
org.assertj.assertions.generator.description.DataDescription,isWholeNumberType,()Z,12,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1299,962,1303,962,1150,1415,954,1422,1396,1019,1216,1154
org.assertj.assertions.generator.description.DataDescription,isWholeNumberType,()Z,16,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1319,947,1265,936,1175,1311,933,1293,1278,1020,1177,1094
org.assertj.assertions.generator.description.DataDescription,isWholeNumberType,()Z,22,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1266,951,1227,923,1102,1282,924,1240,1267,1009,1174,1066
org.assertj.assertions.generator.description.DataDescription,isWholeNumberType,()Z,26,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1244,926,1212,926,1199,1354,926,1431,1335,1001,1232,1093
org.assertj.assertions.generator.description.DataDescription,isWholeNumberType,()Z,37,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1325,962,1206,968,1227,1416,958,1427,1340,1004,1198,1129
org.assertj.assertions.generator.description.DataDescription,owningTypePackageName,()Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1839,1314,1726,1308,1623,1874,1275,1878,1925,1381,1516,1488
org.assertj.assertions.generator.description.DataDescription,readablePropertyName,()Ljava/lang/String;,29,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,691,516,734,508,613,723,507,744,752,546,639,596
org.assertj.assertions.generator.description.DataDescription,readablePropertyName,()Ljava/lang/String;,42,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,496,373,502,360,458,514,356,551,517,376,489,431
org.assertj.assertions.generator.description.DataDescription,readablePropertyName,()Ljava/lang/String;,52,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,305,210,297,207,266,300,202,281,289,208,263,236
org.assertj.assertions.generator.description.DataDescription,removeOwningTypePackageNameIn,(Ljava/lang/String;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1742,1301,1775,1292,1592,1923,1322,1866,1923,1357,1667,1612
org.assertj.assertions.generator.description.FieldDescription,compareTo,(Lorg/assertj/assertions/generator/description/FieldDescription;)I,6,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,2136,1332,1868,1338,1669,1940,1342,1917,2136,1462,1669,1638
org.assertj.assertions.generator.description.FieldDescription,getNegativePredicate,()Ljava/lang/String;,18,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,102,64,90,64,80,86,65,90,96,68,74,74
org.assertj.assertions.generator.description.FieldDescription,getNegativePredicate,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,98,61,87,58,72,85,64,83,92,62,69,66
org.assertj.assertions.generator.description.FieldDescription,getOriginalMember,()Ljava/lang/reflect/Field;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,396,197,317,204,259,332,220,316,343,215,253,225
org.assertj.assertions.generator.description.FieldDescription,getPredicate,()Ljava/lang/String;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,109,62,98,60,78,96,61,113,78,66,72,72
org.assertj.assertions.generator.description.FieldDescription,getPredicate,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,112,60,88,60,79,92,60,96,86,63,85,69
org.assertj.assertions.generator.description.FieldDescription,isPredicate,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,1196,727,1116,745,930,1164,749,1070,1121,767,924,895
org.assertj.assertions.generator.description.FieldDescription,isPredicate,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,798,482,712,475,599,673,490,784,697,510,645,594
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,16,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,3558,2330,3347,2305,2792,3120,2320,3145,3391,2473,3026,2741
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,30,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2014,1358,2165,1348,1708,1912,1362,1872,1967,1467,1904,1653
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,37,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2408,1589,2733,1597,2037,2170,1603,2291,2473,1694,2115,1847
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,44,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1852,1286,2130,1273,1595,1808,1265,1843,1807,1357,1684,1454
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,51,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2078,1469,1991,1450,1787,1974,1483,2044,1981,1535,1896,1777
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,58,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2332,1743,2431,1712,2113,2551,1716,2442,2380,1820,2266,2083
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,62,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,310,201,292,192,282,336,227,260,308,222,296,260
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Lcom/google/common/reflect/TypeToken;)Lorg/assertj/assertions/generator/description/ClassDescription;,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,328,179,275,188,252,272,183,264,291,202,277,245
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Ljava/lang/Class;)Lorg/assertj/assertions/generator/description/ClassDescription;,15,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2262,1709,2436,1690,2392,2411,1698,2096,2593,1778,2507,2064
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Ljava/lang/Class;)Lorg/assertj/assertions/generator/description/ClassDescription;,22,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,244,150,262,167,239,218,164,204,256,172,318,181
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,convertToClassDescription,(Ljava/lang/Class;)Lorg/assertj/assertions/generator/description/ClassDescription;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,265,148,264,148,256,233,147,216,237,158,338,184
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,declaredFieldDescriptionsOf,(Lcom/google/common/reflect/TypeToken;)Ljava/util/Set;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1865,1386,2104,1389,1684,1887,1375,1827,2048,1480,2096,1626
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,declaredGetterDescriptionsOf,(Lcom/google/common/reflect/TypeToken;)Ljava/util/Set;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1593,1150,1586,1136,1484,1634,1137,1599,1765,1218,1672,1340
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,doFieldDescriptionsOf,(Lcom/google/common/reflect/TypeToken;Ljava/util/List;)Ljava/util/Set;,40,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1808,1314,1867,1317,1763,1879,1312,1812,1923,1427,1883,1668
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,doGetterDescriptionsOf,(Ljava/util/Set;Lcom/google/common/reflect/TypeToken;)Ljava/util/Set;,28,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1281,940,1290,945,1157,1402,936,1240,1301,1010,1481,1223
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,doGetterDescriptionsOf,(Ljava/util/Set;Lcom/google/common/reflect/TypeToken;)Ljava/util/Set;,54,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1400,1023,1381,1013,1228,1422,1008,1497,1356,1086,1555,1234
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,fieldDescriptionsOf,(Lcom/google/common/reflect/TypeToken;)Ljava/util/Set;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1878,1387,1859,1364,1704,1943,1358,2078,1950,1443,1966,1663
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,getterDescriptionsOf,(Lcom/google/common/reflect/TypeToken;)Ljava/util/Set;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1488,1088,1455,1075,1283,1486,1072,1448,1679,1133,1493,1294
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,isGetDeclaringClassEnumGetter,(Ljava/lang/reflect/Method;Ljava/lang/Class;)Z,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,158,99,142,99,109,134,100,137,158,101,143,121
org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter,isGetDeclaringClassEnumGetter,(Ljava/lang/reflect/Method;Ljava/lang/Class;)Z,18,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1284,942,1233,924,1139,1209,930,1428,1315,970,1276,1148
org.assertj.assertions.generator.description.ClassDescription,abstractAssertClassNameOf,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,2159,1368,1785,1328,1568,1901,1342,1908,1920,1374,1864,1668
org.assertj.assertions.generator.description.ClassDescription,assertClassNameOf,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,15,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1246,672,1044,646,739,1006,636,987,1018,716,923,776
org.assertj.assertions.generator.description.ClassDescription,compareTo,(Lorg/assertj/assertions/generator/description/ClassDescription;)I,12,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,117,68,107,66,78,104,63,101,107,78,96,84
org.assertj.assertions.generator.description.ClassDescription,getAbstractAssertClassFilename,()Ljava/lang/String;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,465,231,352,212,288,324,209,321,397,232,309,246
org.assertj.assertions.generator.description.ClassDescription,getAbstractAssertClassName,()Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1103,792,1165,766,974,1166,761,1154,1123,818,993,970
org.assertj.assertions.generator.description.ClassDescription,getAssertClassFilename,()Ljava/lang/String;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,334,197,335,188,228,348,200,287,286,202,285,263
org.assertj.assertions.generator.description.ClassDescription,getAssertClassName,()Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,965,563,910,549,666,890,558,762,862,596,758,678
org.assertj.assertions.generator.description.ClassDescription,getClassNameWithOuterClass,()Ljava/lang/String;,14,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,769,485,772,476,601,696,474,683,706,498,708,595
org.assertj.assertions.generator.description.ClassDescription,getDeclaredFieldsDescriptions,()Ljava/util/Set;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1402,1021,1644,982,1260,1352,1023,1455,1482,1112,1558,1214
org.assertj.assertions.generator.description.ClassDescription,getDeclaredGettersDescriptions,()Ljava/util/Set;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1004,725,1220,734,912,960,721,1060,1003,788,1118,867
org.assertj.assertions.generator.description.ClassDescription,getFieldsDescriptions,()Ljava/util/Set;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1958,1349,2218,1340,1728,1872,1307,1873,1869,1449,1911,1538
org.assertj.assertions.generator.description.ClassDescription,getFullyQualifiedAssertClassName,()Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,87,61,85,58,81,98,58,90,78,60,84,71
org.assertj.assertions.generator.description.ClassDescription,getFullyQualifiedClassName,()Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,710,466,738,451,591,704,472,738,666,532,639,556
org.assertj.assertions.generator.description.ClassDescription,getFullyQualifiedClassNameWithoutGenerics,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,9,4,7,4,5,12,4,9,8,7,7,5
org.assertj.assertions.generator.description.ClassDescription,getFullyQualifiedOuterClassName,()Ljava/lang/String;,22,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,619,410,609,405,488,583,411,602,549,490,549,476
org.assertj.assertions.generator.description.ClassDescription,getFullyQualifiedParentAssertClassName,()Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,2,2,3,2,2,2,2,2,3,3,2,2
org.assertj.assertions.generator.description.ClassDescription,getFullyQualifiedParentAssertClassName,()Ljava/lang/String;,23,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,49,39,54,36,46,52,35,54,55,48,46,41
org.assertj.assertions.generator.description.ClassDescription,getFullyQualifiedParentAssertClassName,()Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,57,38,63,36,45,56,37,56,58,47,43,42
org.assertj.assertions.generator.description.ClassDescription,getGettersDescriptions,()Ljava/util/Set;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1503,1091,1534,1060,1327,1553,1083,1513,1504,1204,1336,1236
org.assertj.assertions.generator.description.ClassDescription,getPackageName,()Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,719,467,649,472,568,773,445,708,732,466,562,545
org.assertj.assertions.generator.description.ClassDescription,getSuperType,()Lcom/google/common/reflect/TypeToken;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2236,1658,2195,1653,1914,2364,1637,2418,2312,1762,2252,1939
org.assertj.assertions.generator.description.ClassDescription,hasGetterForField,(Lorg/assertj/assertions/generator/description/FieldDescription;)Z,20,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,862,612,855,605,751,919,613,865,837,678,835,742
org.assertj.assertions.generator.description.ClassDescription,hasGetterForField,(Lorg/assertj/assertions/generator/description/FieldDescription;)Z,32,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,865,626,790,618,785,906,636,825,859,712,803,741
org.assertj.assertions.generator.description.ClassDescription,hasGetterForField,(Lorg/assertj/assertions/generator/description/FieldDescription;)Z,56,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1009,745,1121,749,991,1124,755,1146,1066,773,980,984
org.assertj.assertions.generator.description.ClassDescription,hasGetterForField,(Lorg/assertj/assertions/generator/description/FieldDescription;)Z,79,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,363,256,437,264,341,415,265,393,376,276,324,363
org.assertj.assertions.generator.description.ClassDescription,hasGetterForField,(Lorg/assertj/assertions/generator/description/FieldDescription;)Z,81,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,145,96,166,97,118,128,95,159,121,96,121,124
org.assertj.assertions.generator.description.ClassDescription,hasGetterForField,(Lorg/assertj/assertions/generator/description/FieldDescription;)Z,93,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,927,702,1095,697,882,970,698,1057,890,719,850,904
org.assertj.assertions.generator.description.ClassDescription,hasGetterForField,(Lorg/assertj/assertions/generator/description/FieldDescription;)Z,93,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,564,366,565,355,431,526,359,526,483,375,429,449
org.assertj.assertions.generator.description.ClassDescription,hashCode,()I,11,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,74,45,81,47,53,78,43,85,66,52,62,60
org.assertj.assertions.generator.description.ClassDescription,implementsComparable,()Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,2195,1638,2269,1618,1984,2449,1626,2364,2258,1779,1829,1945
org.assertj.assertions.generator.description.ClassDescription,implementsComparable,()Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1456,1050,1389,1045,1285,1450,1045,1550,1389,1100,1224,1283
