clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
com.google.common.jimfs.DirectoryEntry,requireDirectory,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/DirectoryEntry;,12,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,158,98,140,262,274,234,144,80,108,92,79,20
com.google.common.jimfs.DirectoryEntry,requireDirectory,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/DirectoryEntry;,25,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,138,55,134,193,214,218,79,34,72,50,36,17
com.google.common.jimfs.DirectoryEntry,requireDoesNotExist,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/DirectoryEntry;,18,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,17,10,16,29,38,32,13,6,10,9,5,3
com.google.common.jimfs.DirectoryEntry,requireDoesNotExist,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/DirectoryEntry;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,28,17,24,56,46,48,16,10,14,13,7,4
com.google.common.jimfs.DirectoryEntry,requireExists,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/DirectoryEntry;,18,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,432,350,511,720,762,968,409,277,337,342,249,176
com.google.common.jimfs.DirectoryEntry,requireExists,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/DirectoryEntry;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,394,217,487,842,880,892,312,213,274,303,204,80
com.google.common.jimfs.DirectoryEntry,requireSymbolicLink,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/DirectoryEntry;,12,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,14,4,19,31,36,34,10,7,10,7,5,2
com.google.common.jimfs.AbstractWatchService,check,(Ljava/nio/file/WatchKey;)Ljava/nio/file/WatchKey;,25,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,274,230,321,425,356,444,287,224,258,244,214,204
com.google.common.jimfs.AbstractWatchService,check,(Ljava/nio/file/WatchKey;)Ljava/nio/file/WatchKey;,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,108,92,120,138,157,175,106,90,92,95,92,110
com.google.common.jimfs.AbstractWatchService,checkOpen,()V,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,54,28,74,128,130,139,31,21,26,33,23,38
com.google.common.jimfs.AbstractWatchService,close,()V,13,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,380,353,386,454,455,484,357,348,351,350,346,394
com.google.common.jimfs.AbstractWatchService,close,()V,8,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,368,354,380,423,431,459,356,342,356,349,340,368
com.google.common.jimfs.AbstractWatchService,enqueue,(Lcom/google/common/jimfs/AbstractWatchService$Key;)V,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,4028,4029,4030,4035,4045,4060,4020,4017,4020,4023,4019,4021
com.google.common.jimfs.AbstractWatchService,isOpen,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,4048,4039,4077,4102,4090,4108,4040,4032,4035,4039,4032,4030
com.google.common.jimfs.AbstractWatchService,isOpen,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,377,350,406,438,412,446,360,349,347,357,339,359
com.google.common.jimfs.AbstractWatchService,poll,()Ljava/nio/file/WatchKey;,13,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,16,5,17,26,34,24,9,4,6,8,6,3
com.google.common.jimfs.AbstractWatchService,poll,()Ljava/nio/file/WatchKey;,4,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,13,6,18,30,29,32,7,6,5,6,5,3
com.google.common.jimfs.AbstractWatchService,poll,(JLjava/util/concurrent/TimeUnit;)Ljava/nio/file/WatchKey;,4,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,4,0,5,4,4,5,1,0,0,0,1,0
com.google.common.jimfs.AbstractWatchService,queuedKeys,()Lcom/google/common/collect/ImmutableList;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,10,4,11,10,18,15,6,4,4,4,2,2
com.google.common.jimfs.AbstractWatchService,register,(Ljava/nio/file/Watchable;Ljava/lang/Iterable;)Lcom/google/common/jimfs/AbstractWatchService$Key;,13,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,48,22,56,91,72,108,31,18,17,22,17,9
com.google.common.jimfs.AbstractWatchService,register,(Ljava/nio/file/Watchable;Ljava/lang/Iterable;)Lcom/google/common/jimfs/AbstractWatchService$Key;,4,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,358,347,396,395,399,409,356,339,341,351,337,350
com.google.common.jimfs.AbstractWatchService,take,()Ljava/nio/file/WatchKey;,13,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,86,88,98,98,102,120,85,83,86,86,83,84
com.google.common.jimfs.FileFactory$DirectorySupplier,get,()Lcom/google/common/jimfs/Directory;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,822,526,1254,1259,1171,1665,625,412,388,647,324,236
com.google.common.jimfs.JimfsFileSystemProvider,checkAccess,(Ljava/nio/file/Path;[Ljava/nio/file/AccessMode;)V,11,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,722,602,928,1072,944,1165,540,451,478,674,433,391
com.google.common.jimfs.JimfsFileSystemProvider,checkPath,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/JimfsPath;,10,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,478,271,710,883,616,676,259,173,212,314,171,110
com.google.common.jimfs.JimfsFileSystemProvider,checkPath,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/JimfsPath;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,512,216,614,723,874,725,235,134,151,265,130,82
com.google.common.jimfs.JimfsFileSystemProvider,copy,(Ljava/nio/file/Path;Ljava/nio/file/Path;Lcom/google/common/collect/ImmutableSet;Z)V,29,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,143,85,144,158,230,234,73,52,54,110,58,38
com.google.common.jimfs.JimfsFileSystemProvider,copy,(Ljava/nio/file/Path;Ljava/nio/file/Path;[Ljava/nio/file/CopyOption;)V,9,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,73,41,69,102,122,128,33,23,32,56,24,16
com.google.common.jimfs.JimfsFileSystemProvider,createLink,(Ljava/nio/file/Path;Ljava/nio/file/Path;)V,23,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,53,41,72,114,100,110,31,20,22,54,21,12
com.google.common.jimfs.JimfsFileSystemProvider,createLink,(Ljava/nio/file/Path;Ljava/nio/file/Path;)V,36,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,48,40,62,70,82,89,36,21,28,47,24,13
com.google.common.jimfs.JimfsFileSystemProvider,createSymbolicLink,(Ljava/nio/file/Path;Ljava/nio/file/Path;[Ljava/nio/file/attribute/FileAttribute;)V,23,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,132,92,136,173,206,193,69,43,71,88,50,27
com.google.common.jimfs.JimfsFileSystemProvider,delete,(Ljava/nio/file/Path;)V,16,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,208,172,230,284,267,274,156,128,150,170,152,116
com.google.common.jimfs.JimfsFileSystemProvider,getDefaultView,(Lcom/google/common/jimfs/JimfsPath;)Lcom/google/common/jimfs/FileSystemView;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,465,193,533,693,594,665,242,127,136,316,132,74
com.google.common.jimfs.JimfsFileSystemProvider,getFileAttributeView,(Ljava/nio/file/Path;Ljava/lang/Class;[Ljava/nio/file/LinkOption;)Ljava/nio/file/attribute/FileAttributeView;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,6,6,16,23,33,18,4,3,4,7,4,2
com.google.common.jimfs.JimfsFileSystemProvider,getFileSystem,(Ljava/nio/file/Path;)Lcom/google/common/jimfs/JimfsFileSystem;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,566,150,608,606,655,785,154,118,161,337,102,62
com.google.common.jimfs.JimfsFileSystemProvider,instance,()Lcom/google/common/jimfs/JimfsFileSystemProvider;,4,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,554,159,727,565,575,610,195,150,262,363,167,84
com.google.common.jimfs.JimfsFileSystemProvider,isSameFile,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Z,10,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,20,9,20,20,22,18,8,7,10,15,8,5
com.google.common.jimfs.JimfsFileSystemProvider,isSameFile,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Z,16,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,48,22,48,56,45,40,20,16,27,41,20,10
com.google.common.jimfs.JimfsFileSystemProvider,isSameFile,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Z,19,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,40,19,39,83,54,51,26,19,21,44,18,12
com.google.common.jimfs.JimfsFileSystemProvider,isSameFile,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Z,24,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,5,2,4,4,7,7,2,2,2,6,3,1
com.google.common.jimfs.JimfsFileSystemProvider,isSameFile,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Z,53,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,59,19,46,64,56,76,22,18,18,44,14,11
com.google.common.jimfs.JimfsFileSystemProvider,isSameFile,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Z,53,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,66,19,51,50,54,76,17,14,12,35,15,8
com.google.common.jimfs.JimfsFileSystemProvider,isSameFile,(Ljava/nio/file/Path;Ljava/nio/file/Path;)Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,60,20,58,64,61,65,29,23,18,57,16,9
com.google.common.jimfs.JimfsFileSystemProvider,move,(Ljava/nio/file/Path;Ljava/nio/file/Path;[Ljava/nio/file/CopyOption;)V,9,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,73,29,83,84,84,110,29,31,27,61,23,17
com.google.common.jimfs.JimfsFileSystemProvider,newAsynchronousFileChannel,(Ljava/nio/file/Path;Ljava/util/Set;Ljava/util/concurrent/ExecutorService;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/AsynchronousFileChannel;,13,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,4,4,6,5,4,6,4,3,2,5,2,2
com.google.common.jimfs.JimfsFileSystemProvider,newAsynchronousFileChannel,(Ljava/nio/file/Path;Ljava/util/Set;Ljava/util/concurrent/ExecutorService;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/AsynchronousFileChannel;,31,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,6,2,4,5,6,10,1,2,2,4,1,1
com.google.common.jimfs.JimfsFileSystemProvider,newByteChannel,(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/SeekableByteChannel;,21,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,549,437,724,666,678,778,498,448,434,590,442,421
com.google.common.jimfs.JimfsFileSystemProvider,newByteChannel,(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/SeekableByteChannel;,36,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,240,85,374,200,354,445,115,85,90,194,62,40
com.google.common.jimfs.JimfsFileSystemProvider,newDirectoryStream,(Ljava/nio/file/Path;Ljava/nio/file/DirectoryStream$Filter;)Ljava/nio/file/DirectoryStream;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,49,31,94,74,88,136,35,25,27,60,22,15
com.google.common.jimfs.JimfsFileSystemProvider,newFileChannel,(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/FileChannel;,13,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,20,10,34,23,36,40,9,14,9,13,5,4
com.google.common.jimfs.JimfsFileSystemProvider,newFileChannel,(Ljava/nio/file/Path;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/channels/FileChannel;,28,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,14,7,26,18,27,32,9,7,11,14,7,5
com.google.common.jimfs.JimfsFileSystemProvider,newInputStream,(Ljava/nio/file/Path;[Ljava/nio/file/OpenOption;)Ljava/io/InputStream;,32,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,74,49,100,89,96,124,51,42,50,78,40,34
com.google.common.jimfs.JimfsFileSystemProvider,newJimfsFileChannel,(Lcom/google/common/jimfs/JimfsPath;Ljava/util/Set;[Ljava/nio/file/attribute/FileAttribute;)Lcom/google/common/jimfs/JimfsFileChannel;,28,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,284,111,343,289,354,434,138,120,105,251,88,43
com.google.common.jimfs.JimfsFileSystemProvider,newOutputStream,(Ljava/nio/file/Path;[Ljava/nio/file/OpenOption;)Ljava/io/OutputStream;,35,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,73,38,131,94,130,128,65,34,26,88,25,20
com.google.common.jimfs.JimfsFileSystemProvider,readAttributes,(Ljava/nio/file/Path;Ljava/lang/Class;[Ljava/nio/file/LinkOption;)Ljava/nio/file/attribute/BasicFileAttributes;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,145,96,260,207,279,310,92,89,64,186,56,32
com.google.common.jimfs.JimfsFileSystemProvider,readAttributes,(Ljava/nio/file/Path;Ljava/lang/String;[Ljava/nio/file/LinkOption;)Ljava/util/Map;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,69,44,88,80,99,109,58,44,44,77,30,20
com.google.common.jimfs.JimfsFileSystemProvider,readSymbolicLink,(Ljava/nio/file/Path;)Ljava/nio/file/Path;,12,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,23,9,19,15,22,25,12,5,7,16,6,2
com.google.common.jimfs.BasicAttributeProvider$Attributes,creationTime,()Ljava/nio/file/attribute/FileTime;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,163,131,254,172,230,228,129,113,138,175,114,87
com.google.common.jimfs.BasicAttributeProvider$Attributes,fileKey,()Ljava/lang/Object;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,36,27,58,47,51,60,21,20,28,37,23,14
com.google.common.jimfs.BasicAttributeProvider$Attributes,isDirectory,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,308,218,399,376,493,489,209,166,200,298,183,124
com.google.common.jimfs.BasicAttributeProvider$Attributes,isDirectory,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,188,108,200,290,290,333,92,65,106,162,83,42
com.google.common.jimfs.BasicAttributeProvider$Attributes,isRegularFile,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,190,150,283,238,260,311,106,90,136,178,102,62
com.google.common.jimfs.BasicAttributeProvider$Attributes,isRegularFile,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,163,102,214,174,199,208,96,80,88,135,75,42
com.google.common.jimfs.BasicAttributeProvider$Attributes,isSymbolicLink,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,37,30,43,44,52,60,20,26,25,38,18,12
com.google.common.jimfs.BasicAttributeProvider$Attributes,isSymbolicLink,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,30,20,38,36,42,46,13,15,24,21,15,8
com.google.common.jimfs.BasicAttributeProvider$Attributes,lastAccessTime,()Ljava/nio/file/attribute/FileTime;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,29,24,36,30,26,43,19,19,20,28,18,13
com.google.common.jimfs.BasicAttributeProvider$Attributes,lastModifiedTime,()Ljava/nio/file/attribute/FileTime;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,54,35,77,49,56,81,34,36,40,42,35,23
com.google.common.jimfs.PathType,appendToRegex,(CLjava/lang/StringBuilder;)V,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,164,100,194,120,196,183,98,80,102,128,83,65
com.google.common.jimfs.PathType,createSplitter,(C[C)Lcom/google/common/base/Splitter;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,100,36,191,132,200,204,45,40,42,69,26,21
com.google.common.jimfs.PathType,createSplitter,(C[C)Lcom/google/common/base/Splitter;,29,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,6,4,12,7,10,12,2,2,2,7,1,1
com.google.common.jimfs.PathType,createSplitter,(C[C)Lcom/google/common/base/Splitter;,52,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,6,3,12,9,12,16,4,2,3,4,2,1
com.google.common.jimfs.PathType,createSplitter,(C[C)Lcom/google/common/base/Splitter;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,83,45,175,143,169,167,49,31,43,84,26,20
com.google.common.jimfs.PathType,createSplitter,(C[C)Lcom/google/common/base/Splitter;,70,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2,1,4,8,11,9,1,1,1,2,1,1
com.google.common.jimfs.PathType,emptyPath,()Lcom/google/common/jimfs/PathType$ParseResult;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,42,28,74,67,90,64,19,15,18,44,11,10
com.google.common.jimfs.PathType,fromUri,(Ljava/net/URI;)Lcom/google/common/jimfs/PathType$ParseResult;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,51,27,76,71,87,69,23,20,20,32,16,13
com.google.common.jimfs.PathType,getOtherSeparators,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,72,66,115,123,140,137,66,56,54,94,44,36
com.google.common.jimfs.PathType,getSeparator,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,67,37,116,118,180,102,47,28,30,86,23,18
com.google.common.jimfs.PathType,isRegexReserved,(C)Z,14,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,4,3,11,6,11,15,2,2,1,4,2,1
com.google.common.jimfs.PathType,isRegexReserved,(C)Z,6,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,7,2,10,9,12,6,2,1,1,4,1,1
com.google.common.jimfs.PathType,isRegexReserved,(C)Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,3,2,7,7,5,8,2,3,2,4,1,1
com.google.common.jimfs.PathType,joiner,()Lcom/google/common/base/Joiner;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,586,330,1094,870,1101,956,302,242,255,546,178,130
com.google.common.jimfs.PathService,<init>,(Lcom/google/common/jimfs/PathType;Ljava/lang/Iterable;Ljava/lang/Iterable;Z)V,33,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1755,1375,2272,2501,2597,2609,1076,1049,1024,1564,898,824
com.google.common.jimfs.PathService,<init>,(Lcom/google/common/jimfs/PathType;Ljava/lang/Iterable;Ljava/lang/Iterable;Z)V,48,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1286,732,1673,1621,1683,1771,657,840,655,1116,556,538
com.google.common.jimfs.PathService,createFileName,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/JimfsPath;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,345,184,365,411,417,459,179,204,147,268,120,122
com.google.common.jimfs.PathService,createPath,(Lcom/google/common/jimfs/Name;Ljava/lang/Iterable;)Lcom/google/common/jimfs/JimfsPath;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,968,423,1188,1135,1113,1228,312,350,254,681,140,115
com.google.common.jimfs.PathService,createPath,(Lcom/google/common/jimfs/Name;Ljava/lang/Iterable;)Lcom/google/common/jimfs/JimfsPath;,14,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,716,336,772,802,745,652,302,318,273,548,160,130
com.google.common.jimfs.PathService,createPath,(Lcom/google/common/jimfs/Name;Ljava/lang/Iterable;)Lcom/google/common/jimfs/JimfsPath;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,82,33,73,106,85,62,30,29,55,46,13,12
com.google.common.jimfs.PathService,createPath,(Lcom/google/common/jimfs/Name;Ljava/lang/Iterable;)Lcom/google/common/jimfs/JimfsPath;,27,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,834,287,801,1021,803,920,253,290,256,580,150,106
com.google.common.jimfs.PathService,createPathInternal,(Lcom/google/common/jimfs/Name;Ljava/lang/Iterable;)Lcom/google/common/jimfs/JimfsPath;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,773,249,895,971,946,964,230,250,206,606,118,102
com.google.common.jimfs.PathService,createPathMatcher,(Ljava/lang/String;)Ljava/nio/file/PathMatcher;,22,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,35,19,43,56,42,49,20,25,13,26,9,9
com.google.common.jimfs.PathService,createPathMatcher,(Ljava/lang/String;)Ljava/nio/file/PathMatcher;,34,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,30,11,33,42,38,38,12,14,8,22,5,5
com.google.common.jimfs.PathService,createRelativePath,(Ljava/lang/Iterable;)Lcom/google/common/jimfs/JimfsPath;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,259,196,270,301,303,277,211,214,182,255,183,179
com.google.common.jimfs.PathService,createRoot,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/JimfsPath;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,87,21,78,98,100,88,24,34,15,51,13,11
com.google.common.jimfs.PathService,emptyPath,()Lcom/google/common/jimfs/JimfsPath;,26,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,111,25,92,108,138,106,34,54,22,75,16,15
com.google.common.jimfs.PathService,emptyPath,()Lcom/google/common/jimfs/JimfsPath;,31,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,38,8,38,40,42,52,15,13,6,14,6,4
com.google.common.jimfs.PathService,emptyPath,()Lcom/google/common/jimfs/JimfsPath;,9,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,88,22,104,115,144,157,38,42,23,70,16,15
com.google.common.jimfs.PathService,fromUri,(Ljava/net/URI;)Lcom/google/common/jimfs/JimfsPath;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,31,10,33,33,59,33,26,20,15,22,11,6
com.google.common.jimfs.PathService,getFileSystem,()Ljava/nio/file/FileSystem;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,681,166,460,736,783,853,321,304,290,476,153,100
com.google.common.jimfs.PathService,getSeparator,()Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,12,8,14,16,21,26,7,10,5,13,5,4
com.google.common.jimfs.PathService,hash,(Lcom/google/common/jimfs/JimfsPath;)I,104,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,13,6,21,18,18,23,7,7,7,10,4,4
com.google.common.jimfs.PathService,hash,(Lcom/google/common/jimfs/JimfsPath;)I,113,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,16,6,19,20,26,35,7,8,7,13,4,4
com.google.common.jimfs.PathService,hash,(Lcom/google/common/jimfs/JimfsPath;)I,117,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,23,6,19,20,22,31,8,4,9,10,3,4
com.google.common.jimfs.PathService,hash,(Lcom/google/common/jimfs/JimfsPath;)I,126,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,42,8,19,29,38,45,15,9,10,18,13,5
com.google.common.jimfs.PathService,hash,(Lcom/google/common/jimfs/JimfsPath;)I,13,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,21,7,24,32,37,59,12,10,12,14,5,4
