clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
org.apache.empire.db.DBRowSet,initRecord,(Lorg/apache/empire/db/DBRecordBase;[Ljava/lang/Object;Lorg/apache/empire/db/DBRowSet$FieldInitMode;Z)V,84,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,4,2,1,2,3,2,4,2,2,1,14
org.apache.empire.db.DBRowSet,initRecord,(Lorg/apache/empire/db/DBRecordBase;[Ljava/lang/Object;Lorg/apache/empire/db/DBRowSet$FieldInitMode;Z)V,87,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,2,1,1,1,4,1,3,1,1,1,6
org.apache.empire.db.DBRowSet,isKeyColumn,(Lorg/apache/empire/db/DBColumn;)Z,11,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,24,30,37,9,30,12,29,29,30,22,9,495
org.apache.empire.db.DBRowSet,isKeyColumn,(Lorg/apache/empire/db/DBColumn;)Z,11,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,19,30,25,19,23,21,22,19,24,18,17,69
org.apache.empire.db.DBRowSet,prepareInitRecord,(Lorg/apache/empire/db/DBRecordBase;Z)V,25,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,793,1283,995,1200,1042,1071,893,990,1312,920,800,1223
org.apache.empire.db.DBRowSet,prepareInitRecord,(Lorg/apache/empire/db/DBRecordBase;Z)V,38,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,75,150,118,110,120,115,94,122,128,87,83,179
org.apache.empire.db.DBRowSet,prepareInitRecord,(Lorg/apache/empire/db/DBRecordBase;Z)V,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,53,90,67,66,65,77,63,82,115,72,52,153
org.apache.empire.db.DBRowSet,prepareInitRecord,(Lorg/apache/empire/db/DBRecordBase;Z)V,8,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,44,75,63,68,57,69,57,49,81,58,46,171
org.apache.empire.db.DBRowSet,readRecord,(Lorg/apache/empire/db/DBRecordBase;Lorg/apache/empire/db/DBCommand;)V,24,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,36,73,51,32,50,53,40,49,72,47,27,69
org.apache.empire.db.DBRowSet,readRecord,(Lorg/apache/empire/db/DBRecordBase;Lorg/apache/empire/db/DBCommand;)V,30,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,28,50,48,37,38,42,31,36,55,36,27,53
org.apache.empire.db.DBRowSet,readRecord,(Lorg/apache/empire/db/DBRecordBase;Lorg/apache/empire/db/DBCommand;)V,"34, 132",org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,24,44,37,35,36,50,34,34,58,32,26,76
org.apache.empire.db.DBRowSet,readRecord,(Lorg/apache/empire/db/DBRecordBase;Lorg/apache/empire/db/DBCommand;)V,6,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,24,54,37,32,45,39,33,31,56,34,24,78
org.apache.empire.db.DBRowSet,readRecord,(Lorg/apache/empire/db/DBRecordBase;Lorg/apache/empire/db/expr/compare/DBCompareExpr;)V,17,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,24,38,43,31,39,38,31,34,48,30,24,73
org.apache.empire.db.DBRowSet,readRecord,(Lorg/apache/empire/db/DBRecordBase;Lorg/apache/empire/db/expr/compare/DBCompareExpr;)V,38,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,19,32,36,32,32,46,25,27,44,28,19,58
org.apache.empire.db.DBRowSet,readRecord,(Lorg/apache/empire/db/DBRecordBase;Lorg/apache/empire/db/expr/compare/DBCompareExpr;)V,78,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,19,43,29,34,40,35,27,23,39,33,20,75
org.apache.empire.db.DBRowSet,setTimestampColumn,(Lorg/apache/empire/db/DBColumn;)V,21,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,35,66,46,47,60,62,41,41,62,66,33,174
org.apache.empire.db.DBRowSet,setTimestampColumn,(Lorg/apache/empire/db/DBColumn;)V,24,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,22,63,38,30,33,50,26,26,60,40,23,126
org.apache.empire.db.DBRowSet,setTimestampColumn,(Lorg/apache/empire/db/DBColumn;)V,49,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,31,62,51,52,43,66,35,42,92,81,29,160
org.apache.empire.db.DBRowSet,setTimestampColumn,(Lorg/apache/empire/db/DBColumn;)V,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,30,85,43,39,48,74,30,36,64,52,28,149
org.apache.empire.db.DBRowSet,setTimestampColumn,(Lorg/apache/empire/db/DBColumn;)V,55,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,31,84,44,42,54,54,32,49,62,50,29,153
org.apache.empire.db.DBRowSet,setTimestampColumn,(Lorg/apache/empire/db/DBColumn;)V,8,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,20,61,40,44,33,45,21,36,74,42,24,130
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,100,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,50,118,81,62,76,88,54,64,102,86,49,158
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,100,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,42,114,67,67,56,51,43,58,64,84,44,174
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,120,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,42,116,61,55,75,69,47,73,119,114,46,122
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,124,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,21,39,35,21,34,24,20,30,37,47,13,52
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,139,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,42,121,71,58,70,66,43,66,111,96,44,145
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,142,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,42,114,68,42,62,48,54,59,72,124,40,132
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,156,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,62,135,106,69,80,79,56,87,127,139,58,152
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,159,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12,62,26,20,35,28,22,32,34,33,14,51
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,165,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12,29,16,14,21,14,13,24,21,36,12,40
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,173,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,11,27,18,14,24,23,12,23,20,33,11,42
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,224,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,268,382,356,334,351,385,293,375,415,284,262,625
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,237,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,34,60,62,52,42,51,36,47,53,38,36,111
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,262,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,30,47,37,40,36,47,32,37,47,33,28,69
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,266,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,18,26,24,30,20,27,22,30,31,20,18,46
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,299,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,16,23,21,22,21,24,21,22,26,16,16,40
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,299,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,15,22,27,20,23,35,18,21,26,17,16,38
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,310,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,15,24,25,23,20,28,18,21,31,18,17,48
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,351,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16,24,23,26,20,25,19,23,27,18,16,56
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,356,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16,23,30,27,22,28,23,27,36,19,17,49
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,387,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,15,27,18,25,22,20,16,25,24,17,14,41
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,391,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16,26,22,24,20,21,18,25,24,18,16,44
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,404,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16,25,25,23,22,20,18,28,26,18,16,42
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,40,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,598,913,919,832,726,802,682,862,853,638,579,1330
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,418,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,13,30,30,15,29,18,17,21,26,19,11,38
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,423,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16,22,32,25,21,19,21,23,26,22,16,62
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,450,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,16,25,26,26,21,21,15,24,21,16,16,58
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,535,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,808,1054,1092,963,1121,1252,984,1117,1270,926,827,1679
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,567,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,266,371,418,374,341,395,337,348,345,380,268,538
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,578,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,39,68,64,56,58,58,47,58,48,62,42,79
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,578,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,26,38,46,36,31,42,32,36,33,47,26,74
org.apache.empire.db.DBRowSet,updateRecord,(Lorg/apache/empire/db/DBRecordBase;)V,589,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,588,815,848,726,754,896,726,793,770,887,597,1308
