delight.nashornsandbox.internal.JsSanitizer$1,8,3,9705,,
delight.nashornsandbox.internal.JsSanitizer$1,7,36,7382,,
delight.nashornsandbox.internal.JsSanitizer$1,6,42,7440,,
delight.nashornsandbox.internal.EvaluateCompiledOperation,262,45,198,,
delight.nashornsandbox.internal.EvaluateCompiledOperation,263,42,866,,
delight.nashornsandbox.internal.EvaluateCompiledOperation,265,51,526,,
delight.nashornsandbox.internal.EvaluateCompiledOperation,264,46,261,,
delight.nashornsandbox.internal.EvaluateCompiledOperation,261,45,1102,,
delight.nashornsandbox.internal.StandaloneNashornClassFilter,248,33,12011,,
delight.nashornsandbox.internal.StandaloneNashornClassFilter,249,37,22774,RUN_ERROR,
delight.nashornsandbox.internal.NashornDetection$StandaloneNashornClassFilterCreator,228,4,102,,
delight.nashornsandbox.internal.InvokeOperation,22,11,1459,,
delight.nashornsandbox.internal.SandboxClassFilter,250,29,1663,,
delight.nashornsandbox.internal.SandboxClassFilter,255,36,24190,RUN_ERROR,
delight.nashornsandbox.internal.SandboxClassFilter,252,4,4609,,
delight.nashornsandbox.internal.SandboxClassFilter,253,35,1331,,
delight.nashornsandbox.internal.SandboxClassFilter,254,36,14037,,
delight.nashornsandbox.internal.SandboxClassFilter,251,47,646,,
delight.nashornsandbox.exceptions.ScriptAbuseException,0,46,210,,
delight.nashornsandbox.exceptions.ScriptAbuseException,2,48,2427,,
delight.nashornsandbox.exceptions.ScriptAbuseException,1,64,227,,
delight.nashornsandbox.exceptions.ScriptAbuseException,3,66,2637,,
delight.nashornsandbox.internal.LinkedHashMapSecuredJsCache,229,34,1752,,
delight.nashornsandbox.internal.LinkedHashMapSecuredJsCache,230,49,2253,,
delight.nashornsandbox.internal.NashornDetection,191,46,29245,,
delight.nashornsandbox.internal.NashornDetection,190,78,56,,
delight.nashornsandbox.internal.NashornDetection,195,86,36,,
delight.nashornsandbox.internal.NashornDetection,196,87,27,,
delight.nashornsandbox.internal.NashornDetection,198,80,8812,,
delight.nashornsandbox.internal.NashornDetection,197,84,29193,,
delight.nashornsandbox.internal.NashornDetection,192,57,30,,
delight.nashornsandbox.internal.NashornDetection,189,61,19,,
delight.nashornsandbox.internal.NashornDetection,194,59,25,,
delight.nashornsandbox.internal.NashornDetection,193,58,23,,
delight.nashornsandbox.internal.NashornDetection,199,60,8577,,
delight.nashornsandbox.internal.JsEvaluator,11,59,16386,,
delight.nashornsandbox.internal.JsEvaluator,20,75,3214,TIMED_OUT,
delight.nashornsandbox.internal.JsEvaluator,16,5,12968,,
delight.nashornsandbox.internal.JsEvaluator,15,50,8923,,
delight.nashornsandbox.internal.JsEvaluator,12,43,12506,,
delight.nashornsandbox.internal.JsEvaluator,19,51,21635,,
delight.nashornsandbox.internal.JsEvaluator,9,46,20585,,
delight.nashornsandbox.internal.JsEvaluator,13,59,13115,,
delight.nashornsandbox.internal.JsEvaluator,18,86,7990,,
delight.nashornsandbox.internal.JsEvaluator,21,49,21296,,
delight.nashornsandbox.internal.JsEvaluator,17,90,35904,,
delight.nashornsandbox.internal.JsEvaluator,14,129,6355,MEMORY_ERROR,
delight.nashornsandbox.internal.JsEvaluator,10,16,0,TIMED_OUT,
